<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,03/12/18,16:38,115290.0,115310.0,115250.0,115300.0,626
SPFB.RTS-12.18,1,03/12/18,16:39,115300.0,115300.0,115220.0,115280.0,197
SPFB.RTS-12.18,1,03/12/18,16:40,115280.0,115290.0,115240.0,115270.0,135
SPFB.RTS-12.18,1,03/12/18,16:41,115270.0,115330.0,115240.0,115310.0,329
SPFB.RTS-12.18,1,03/12/18,16:42,115300.0,115370.0,115300.0,115350.0,854
SPFB.RTS-12.18,1,03/12/18,16:43,115360.0,115380.0,115340.0,115340.0,678
SPFB.RTS-12.18,1,03/12/18,16:44,115340.0,115370.0,115310.0,115350.0,515
SPFB.RTS-12.18,1,03/12/18,16:45,115350.0,115380.0,115310.0,115340.0,316
SPFB.RTS-12.18,1,03/12/18,16:46,115340.0,115360.0,115300.0,115300.0,207
SPFB.RTS-12.18,1,03/12/18,16:47,115300.0,115360.0,115300.0,115340.0,173
SPFB.RTS-12.18,1,03/12/18,16:48,115330.0,115340.0,115270.0,115290.0,284
SPFB.RTS-12.18,1,03/12/18,16:49,115300.0,115330.0,115270.0,115320.0,257
SPFB.RTS-12.18,1,03/12/18,16:50,115320.0,115330.0,115310.0,115320.0,38
SPFB.RTS-12.18,1,03/12/18,16:51,115320.0,115470.0,115300.0,115440.0,1474
SPFB.RTS-12.18,1,03/12/18,16:52,115430.0,115450.0,115390.0,115410.0,797
SPFB.RTS-12.18,1,03/12/18,16:53,115410.0,115440.0,115390.0,115420.0,471
SPFB.RTS-12.18,1,03/12/18,16:54,115410.0,115460.0,115390.0,115430.0,519
SPFB.RTS-12.18,1,03/12/18,16:55,115430.0,115470.0,115420.0,115420.0,455
SPFB.RTS-12.18,1,03/12/18,16:56,115420.0,115420.0,115370.0,115390.0,324
SPFB.RTS-12.18,1,03/12/18,16:57,115400.0,115440.0,115380.0,115420.0,283
SPFB.RTS-12.18,1,03/12/18,16:58,115420.0,115440.0,115320.0,115340.0,976
SPFB.RTS-12.18,1,03/12/18,16:59,115330.0,115350.0,115190.0,115240.0,1652
SPFB.RTS-12.18,1,03/12/18,17:00,115230.0,115280.0,115230.0,115270.0,313
SPFB.RTS-12.18,1,03/12/18,17:01,115250.0,115260.0,115180.0,115220.0,884
SPFB.RTS-12.18,1,03/12/18,17:02,115210.0,115250.0,115190.0,115230.0,288
SPFB.RTS-12.18,1,03/12/18,17:03,115220.0,115280.0,115200.0,115270.0,542
SPFB.RTS-12.18,1,03/12/18,17:04,115280.0,115300.0,115230.0,115270.0,318
SPFB.RTS-12.18,1,03/12/18,17:05,115280.0,115290.0,115190.0,115210.0,282
SPFB.RTS-12.18,1,03/12/18,17:06,115220.0,115260.0,115210.0,115260.0,263
SPFB.RTS-12.18,1,03/12/18,17:07,115260.0,115320.0,115260.0,115300.0,300
SPFB.RTS-12.18,1,03/12/18,17:08,115300.0,115320.0,115250.0,115270.0,194
SPFB.RTS-12.18,1,03/12/18,17:09,115270.0,115270.0,115200.0,115220.0,281
SPFB.RTS-12.18,1,03/12/18,17:10,115220.0,115260.0,115210.0,115210.0,140
SPFB.RTS-12.18,1,03/12/18,17:11,115220.0,115310.0,115200.0,115300.0,442
SPFB.RTS-12.18,1,03/12/18,17:12,115310.0,115330.0,115290.0,115310.0,476
SPFB.RTS-12.18,1,03/12/18,17:13,115310.0,115450.0,115310.0,115410.0,1083
SPFB.RTS-12.18,1,03/12/18,17:14,115410.0,115420.0,115350.0,115380.0,702
SPFB.RTS-12.18,1,03/12/18,17:15,115380.0,115420.0,115370.0,115420.0,196
SPFB.RTS-12.18,1,03/12/18,17:16,115420.0,115430.0,115360.0,115370.0,243
SPFB.RTS-12.18,1,03/12/18,17:17,115380.0,115440.0,115380.0,115400.0,424
SPFB.RTS-12.18,1,03/12/18,17:18,115410.0,115410.0,115380.0,115410.0,197
SPFB.RTS-12.18,1,03/12/18,17:19,115420.0,115440.0,115410.0,115430.0,122
SPFB.RTS-12.18,1,03/12/18,17:20,115420.0,115450.0,115420.0,115450.0,420
SPFB.RTS-12.18,1,03/12/18,17:21,115460.0,115460.0,115420.0,115450.0,239
SPFB.RTS-12.18,1,03/12/18,17:22,115450.0,115460.0,115430.0,115460.0,301
SPFB.RTS-12.18,1,03/12/18,17:23,115460.0,115460.0,115420.0,115440.0,168
SPFB.RTS-12.18,1,03/12/18,17:24,115430.0,115450.0,115420.0,115430.0,155
SPFB.RTS-12.18,1,03/12/18,17:25,115430.0,115460.0,115420.0,115430.0,95
SPFB.RTS-12.18,1,03/12/18,17:26,115440.0,115440.0,115410.0,115420.0,197
SPFB.RTS-12.18,1,03/12/18,17:27,115420.0,115430.0,115380.0,115390.0,436
SPFB.RTS-12.18,1,03/12/18,17:28,115400.0,115410.0,115340.0,115350.0,464
SPFB.RTS-12.18,1,03/12/18,17:29,115360.0,115400.0,115360.0,115380.0,197
SPFB.RTS-12.18,1,03/12/18,17:30,115390.0,115460.0,115380.0,115400.0,498
SPFB.RTS-12.18,1,03/12/18,17:31,115410.0,115430.0,115340.0,115340.0,945
SPFB.RTS-12.18,1,03/12/18,17:32,115350.0,115380.0,115280.0,115300.0,1056
SPFB.RTS-12.18,1,03/12/18,17:33,115310.0,115440.0,115310.0,115420.0,491
SPFB.RTS-12.18,1,03/12/18,17:34,115420.0,115560.0,115420.0,115520.0,2183
SPFB.RTS-12.18,1,03/12/18,17:35,115510.0,115570.0,115500.0,115510.0,822
SPFB.RTS-12.18,1,03/12/18,17:36,115520.0,115590.0,115520.0,115550.0,822
SPFB.RTS-12.18,1,03/12/18,17:37,115550.0,115620.0,115520.0,115550.0,1140
SPFB.RTS-12.18,1,03/12/18,17:38,115540.0,115620.0,115510.0,115510.0,1047
SPFB.RTS-12.18,1,03/12/18,17:39,115510.0,115570.0,115500.0,115530.0,517
SPFB.RTS-12.18,1,03/12/18,17:40,115520.0,115600.0,115480.0,115520.0,985
SPFB.RTS-12.18,1,03/12/18,17:41,115510.0,115590.0,115490.0,115500.0,858
SPFB.RTS-12.18,1,03/12/18,17:42,115510.0,115560.0,115460.0,115530.0,1085
SPFB.RTS-12.18,1,03/12/18,17:43,115530.0,115640.0,115500.0,115610.0,1574
SPFB.RTS-12.18,1,03/12/18,17:44,115600.0,115650.0,115590.0,115610.0,548
SPFB.RTS-12.18,1,03/12/18,17:45,115630.0,115670.0,115610.0,115670.0,832
SPFB.RTS-12.18,1,03/12/18,17:46,115660.0,115700.0,115620.0,115630.0,1000
SPFB.RTS-12.18,1,03/12/18,17:47,115640.0,115640.0,115580.0,115620.0,468
SPFB.RTS-12.18,1,03/12/18,17:48,115620.0,115630.0,115580.0,115610.0,560
SPFB.RTS-12.18,1,03/12/18,17:49,115620.0,115630.0,115540.0,115600.0,815
SPFB.RTS-12.18,1,03/12/18,17:50,115600.0,115660.0,115590.0,115610.0,708
SPFB.RTS-12.18,1,03/12/18,17:51,115620.0,115630.0,115570.0,115580.0,461
SPFB.RTS-12.18,1,03/12/18,17:52,115580.0,115600.0,115440.0,115460.0,1659
SPFB.RTS-12.18,1,03/12/18,17:53,115460.0,115470.0,115410.0,115460.0,789
SPFB.RTS-12.18,1,03/12/18,17:54,115460.0,115490.0,115420.0,115420.0,779
SPFB.RTS-12.18,1,03/12/18,17:55,115420.0,115440.0,115290.0,115310.0,2253
SPFB.RTS-12.18,1,03/12/18,17:56,115320.0,115330.0,115250.0,115290.0,1300
SPFB.RTS-12.18,1,03/12/18,17:57,115300.0,115330.0,115290.0,115310.0,569
SPFB.RTS-12.18,1,03/12/18,17:58,115310.0,115320.0,115270.0,115280.0,542
SPFB.RTS-12.18,1,03/12/18,17:59,115290.0,115300.0,115270.0,115300.0,120
SPFB.RTS-12.18,1,03/12/18,18:00,115300.0,115300.0,115230.0,115270.0,598
SPFB.RTS-12.18,1,03/12/18,18:01,115270.0,115290.0,114960.0,114970.0,3160
SPFB.RTS-12.18,1,03/12/18,18:02,114960.0,115030.0,114910.0,114970.0,2255
SPFB.RTS-12.18,1,03/12/18,18:03,114980.0,115090.0,114970.0,115060.0,1610
SPFB.RTS-12.18,1,03/12/18,18:04,115050.0,115180.0,115020.0,115150.0,1020
SPFB.RTS-12.18,1,03/12/18,18:05,115150.0,115170.0,115110.0,115160.0,499
SPFB.RTS-12.18,1,03/12/18,18:06,115160.0,115230.0,115150.0,115210.0,944
SPFB.RTS-12.18,1,03/12/18,18:07,115220.0,115280.0,115180.0,115210.0,677
SPFB.RTS-12.18,1,03/12/18,18:08,115200.0,115240.0,115170.0,115230.0,431
SPFB.RTS-12.18,1,03/12/18,18:09,115240.0,115280.0,115230.0,115240.0,431
SPFB.RTS-12.18,1,03/12/18,18:10,115240.0,115380.0,115240.0,115340.0,1084
SPFB.RTS-12.18,1,03/12/18,18:11,115340.0,115360.0,115220.0,115230.0,778
SPFB.RTS-12.18,1,03/12/18,18:12,115230.0,115280.0,115230.0,115280.0,261
SPFB.RTS-12.18,1,03/12/18,18:13,115270.0,115300.0,115210.0,115260.0,692
SPFB.RTS-12.18,1,03/12/18,18:14,115260.0,115270.0,115170.0,115190.0,360
SPFB.RTS-12.18,1,03/12/18,18:15,115200.0,115210.0,115110.0,115130.0,722
SPFB.RTS-12.18,1,03/12/18,18:16,115130.0,115210.0,115120.0,115180.0,443
SPFB.RTS-12.18,1,03/12/18,18:17,115160.0,115220.0,115150.0,115220.0,405
SPFB.RTS-12.18,1,03/12/18,18:18,115190.0,115210.0,115170.0,115210.0,126
SPFB.RTS-12.18,1,03/12/18,18:19,115200.0,115260.0,115190.0,115230.0,243
SPFB.RTS-12.18,1,03/12/18,18:20,115250.0,115270.0,115190.0,115200.0,227
SPFB.RTS-12.18,1,03/12/18,18:21,115200.0,115210.0,115060.0,115090.0,1147
SPFB.RTS-12.18,1,03/12/18,18:22,115080.0,115220.0,115080.0,115220.0,524
SPFB.RTS-12.18,1,03/12/18,18:23,115210.0,115240.0,115170.0,115240.0,502
SPFB.RTS-12.18,1,03/12/18,18:24,115240.0,115240.0,115180.0,115190.0,349
SPFB.RTS-12.18,1,03/12/18,18:25,115190.0,115240.0,115120.0,115140.0,743
SPFB.RTS-12.18,1,03/12/18,18:26,115140.0,115220.0,115130.0,115180.0,546
SPFB.RTS-12.18,1,03/12/18,18:27,115170.0,115210.0,115150.0,115200.0,323
SPFB.RTS-12.18,1,03/12/18,18:28,115190.0,115190.0,115120.0,115120.0,416
SPFB.RTS-12.18,1,03/12/18,18:29,115120.0,115130.0,115060.0,115090.0,522
SPFB.RTS-12.18,1,03/12/18,18:30,115080.0,115140.0,115070.0,115120.0,377
SPFB.RTS-12.18,1,03/12/18,18:31,115120.0,115170.0,115080.0,115140.0,510
SPFB.RTS-12.18,1,03/12/18,18:32,115140.0,115150.0,115060.0,115080.0,509
SPFB.RTS-12.18,1,03/12/18,18:33,115080.0,115120.0,115000.0,115040.0,1096
SPFB.RTS-12.18,1,03/12/18,18:34,115030.0,115050.0,114980.0,115010.0,659
SPFB.RTS-12.18,1,03/12/18,18:35,115020.0,115060.0,115000.0,115040.0,393
SPFB.RTS-12.18,1,03/12/18,18:36,115050.0,115070.0,115000.0,115040.0,768
SPFB.RTS-12.18,1,03/12/18,18:37,115040.0,115080.0,115020.0,115060.0,491
SPFB.RTS-12.18,1,03/12/18,18:38,115060.0,115160.0,115060.0,115140.0,1100
SPFB.RTS-12.18,1,03/12/18,18:39,115150.0,115160.0,115060.0,115070.0,479
SPFB.RTS-12.18,1,03/12/18,18:40,115070.0,115070.0,114990.0,115010.0,519
SPFB.RTS-12.18,1,03/12/18,18:41,115000.0,115000.0,114870.0,114910.0,1530
SPFB.RTS-12.18,1,03/12/18,18:42,114920.0,115010.0,114910.0,114970.0,659
SPFB.RTS-12.18,1,03/12/18,18:43,114960.0,115030.0,114900.0,115010.0,986
SPFB.RTS-12.18,1,03/12/18,18:44,115000.0,115090.0,114980.0,115070.0,594
SPFB.RTS-12.18,1,03/12/18,18:45,115050.0,115070.0,115000.0,115020.0,600
SPFB.RTS-12.18,1,03/12/18,19:01,114980.0,114990.0,114680.0,114890.0,2831
SPFB.RTS-12.18,1,03/12/18,19:02,114900.0,114910.0,114710.0,114760.0,888
SPFB.RTS-12.18,1,03/12/18,19:03,114770.0,114870.0,114730.0,114870.0,465
SPFB.RTS-12.18,1,03/12/18,19:04,114870.0,115010.0,114830.0,114960.0,1027
SPFB.RTS-12.18,1,03/12/18,19:05,114960.0,115040.0,114950.0,115030.0,815
SPFB.RTS-12.18,1,03/12/18,19:06,115020.0,115040.0,114990.0,115010.0,295
SPFB.RTS-12.18,1,03/12/18,19:07,115010.0,115020.0,114950.0,115000.0,356
SPFB.RTS-12.18,1,03/12/18,19:08,115010.0,115020.0,114960.0,115000.0,123
SPFB.RTS-12.18,1,03/12/18,19:09,114980.0,115030.0,114970.0,115000.0,192
SPFB.RTS-12.18,1,03/12/18,19:10,115000.0,115070.0,114990.0,115030.0,559
SPFB.RTS-12.18,1,03/12/18,19:11,115020.0,115100.0,114990.0,115100.0,606
SPFB.RTS-12.18,1,03/12/18,19:12,115090.0,115110.0,115070.0,115070.0,412
SPFB.RTS-12.18,1,03/12/18,19:13,115080.0,115080.0,114970.0,114970.0,433
SPFB.RTS-12.18,1,03/12/18,19:14,114970.0,115020.0,114950.0,115010.0,312
SPFB.RTS-12.18,1,03/12/18,19:15,115020.0,115020.0,114820.0,114910.0,1096
SPFB.RTS-12.18,1,03/12/18,19:16,114910.0,115030.0,114860.0,115030.0,537
SPFB.RTS-12.18,1,03/12/18,19:17,115030.0,115130.0,115010.0,115080.0,1107
SPFB.RTS-12.18,1,03/12/18,19:18,115080.0,115110.0,115020.0,115030.0,479
SPFB.RTS-12.18,1,03/12/18,19:19,115030.0,115110.0,115020.0,115080.0,222
SPFB.RTS-12.18,1,03/12/18,19:20,115080.0,115080.0,115020.0,115020.0,141
SPFB.RTS-12.18,1,03/12/18,19:21,115040.0,115050.0,114970.0,115020.0,440
SPFB.RTS-12.18,1,03/12/18,19:22,115000.0,115030.0,114970.0,115020.0,86
SPFB.RTS-12.18,1,03/12/18,19:23,115020.0,115050.0,114940.0,115050.0,184
SPFB.RTS-12.18,1,03/12/18,19:24,115050.0,115050.0,114990.0,115010.0,184
SPFB.RTS-12.18,1,03/12/18,19:25,115000.0,115080.0,114970.0,115050.0,225
SPFB.RTS-12.18,1,03/12/18,19:26,115060.0,115110.0,115040.0,115080.0,215
SPFB.RTS-12.18,1,03/12/18,19:27,115060.0,115080.0,115010.0,115040.0,215
SPFB.RTS-12.18,1,03/12/18,19:28,115020.0,115050.0,115000.0,115010.0,284
SPFB.RTS-12.18,1,03/12/18,19:29,115020.0,115090.0,115010.0,115090.0,254
SPFB.RTS-12.18,1,03/12/18,19:30,115090.0,115130.0,115050.0,115100.0,327
SPFB.RTS-12.18,1,03/12/18,19:31,115100.0,115120.0,115070.0,115110.0,240
SPFB.RTS-12.18,1,03/12/18,19:32,115080.0,115100.0,115060.0,115080.0,217
SPFB.RTS-12.18,1,03/12/18,19:33,115080.0,115090.0,115020.0,115050.0,218
SPFB.RTS-12.18,1,03/12/18,19:34,115050.0,115070.0,115030.0,115040.0,72
SPFB.RTS-12.18,1,03/12/18,19:35,115030.0,115060.0,115030.0,115060.0,49
SPFB.RTS-12.18,1,03/12/18,19:36,115050.0,115100.0,114970.0,114990.0,646
SPFB.RTS-12.18,1,03/12/18,19:37,114980.0,115030.0,114970.0,115020.0,323
SPFB.RTS-12.18,1,03/12/18,19:38,115020.0,115050.0,115010.0,115050.0,88
SPFB.RTS-12.18,1,03/12/18,19:39,115060.0,115070.0,114980.0,114980.0,143
SPFB.RTS-12.18,1,03/12/18,19:40,114980.0,114980.0,114910.0,114940.0,312
SPFB.RTS-12.18,1,03/12/18,19:41,114940.0,115000.0,114930.0,114960.0,254
SPFB.RTS-12.18,1,03/12/18,19:42,114950.0,114950.0,114860.0,114890.0,558
SPFB.RTS-12.18,1,03/12/18,19:43,114890.0,114900.0,114810.0,114890.0,599
SPFB.RTS-12.18,1,03/12/18,19:44,114900.0,114920.0,114850.0,114880.0,90
SPFB.RTS-12.18,1,03/12/18,19:45,114870.0,114900.0,114860.0,114900.0,131
SPFB.RTS-12.18,1,03/12/18,19:46,114900.0,114900.0,114800.0,114850.0,405
SPFB.RTS-12.18,1,03/12/18,19:47,114840.0,114900.0,114840.0,114850.0,302
SPFB.RTS-12.18,1,03/12/18,19:48,114850.0,114850.0,114830.0,114830.0,194
SPFB.RTS-12.18,1,03/12/18,19:49,114830.0,114870.0,114810.0,114870.0,176
SPFB.RTS-12.18,1,03/12/18,19:50,114870.0,114920.0,114870.0,114890.0,205
SPFB.RTS-12.18,1,03/12/18,19:51,114880.0,114900.0,114860.0,114870.0,54
SPFB.RTS-12.18,1,03/12/18,19:52,114870.0,114870.0,114790.0,114850.0,425
SPFB.RTS-12.18,1,03/12/18,19:53,114830.0,114830.0,114790.0,114830.0,141
SPFB.RTS-12.18,1,03/12/18,19:54,114830.0,114860.0,114810.0,114820.0,66
SPFB.RTS-12.18,1,03/12/18,19:55,114830.0,114850.0,114800.0,114820.0,160
SPFB.RTS-12.18,1,03/12/18,19:56,114820.0,114870.0,114770.0,114870.0,515
SPFB.RTS-12.18,1,03/12/18,19:57,114870.0,114880.0,114830.0,114870.0,111
SPFB.RTS-12.18,1,03/12/18,19:58,114870.0,114880.0,114810.0,114820.0,217
SPFB.RTS-12.18,1,03/12/18,19:59,114820.0,114840.0,114780.0,114790.0,225
SPFB.RTS-12.18,1,03/12/18,20:00,114800.0,114860.0,114790.0,114860.0,110
SPFB.RTS-12.18,1,03/12/18,20:01,114850.0,114930.0,114850.0,114920.0,376
SPFB.RTS-12.18,1,03/12/18,20:02,114910.0,114920.0,114870.0,114910.0,112
SPFB.RTS-12.18,1,03/12/18,20:03,114920.0,114980.0,114910.0,114980.0,352
SPFB.RTS-12.18,1,03/12/18,20:04,114980.0,114980.0,114930.0,114960.0,140
SPFB.RTS-12.18,1,03/12/18,20:05,114960.0,114990.0,114920.0,114950.0,129
SPFB.RTS-12.18,1,03/12/18,20:06,114950.0,114980.0,114940.0,114970.0,94
SPFB.RTS-12.18,1,03/12/18,20:07,114980.0,115010.0,114960.0,115010.0,247
SPFB.RTS-12.18,1,03/12/18,20:08,115010.0,115030.0,114980.0,115000.0,199
SPFB.RTS-12.18,1,03/12/18,20:09,115000.0,115030.0,114990.0,115010.0,73
SPFB.RTS-12.18,1,03/12/18,20:10,115020.0,115020.0,114990.0,115010.0,84
SPFB.RTS-12.18,1,03/12/18,20:11,115020.0,115030.0,115000.0,115020.0,119
SPFB.RTS-12.18,1,03/12/18,20:12,115020.0,115040.0,114980.0,114990.0,112
SPFB.RTS-12.18,1,03/12/18,20:13,115010.0,115040.0,114980.0,115000.0,70
SPFB.RTS-12.18,1,03/12/18,20:14,114990.0,115030.0,114990.0,115010.0,104
SPFB.RTS-12.18,1,03/12/18,20:15,115010.0,115010.0,114980.0,114990.0,83
SPFB.RTS-12.18,1,03/12/18,20:16,115000.0,115060.0,114990.0,115040.0,205
SPFB.RTS-12.18,1,03/12/18,20:17,115060.0,115090.0,115050.0,115070.0,176
SPFB.RTS-12.18,1,03/12/18,20:18,115070.0,115100.0,115060.0,115060.0,270
SPFB.RTS-12.18,1,03/12/18,20:19,115070.0,115100.0,115060.0,115060.0,59
SPFB.RTS-12.18,1,03/12/18,20:20,115060.0,115120.0,115060.0,115120.0,307
SPFB.RTS-12.18,1,03/12/18,20:21,115110.0,115180.0,115080.0,115090.0,818
SPFB.RTS-12.18,1,03/12/18,20:22,115080.0,115120.0,115070.0,115090.0,142
SPFB.RTS-12.18,1,03/12/18,20:23,115090.0,115120.0,115080.0,115120.0,80
SPFB.RTS-12.18,1,03/12/18,20:24,115120.0,115190.0,115120.0,115140.0,335
SPFB.RTS-12.18,1,03/12/18,20:25,115150.0,115170.0,115090.0,115150.0,242
SPFB.RTS-12.18,1,03/12/18,20:26,115150.0,115250.0,115120.0,115200.0,995
SPFB.RTS-12.18,1,03/12/18,20:27,115200.0,115210.0,115160.0,115200.0,146
SPFB.RTS-12.18,1,03/12/18,20:28,115200.0,115210.0,115170.0,115180.0,69
SPFB.RTS-12.18,1,03/12/18,20:29,115190.0,115190.0,115150.0,115170.0,60
SPFB.RTS-12.18,1,03/12/18,20:30,115170.0,115190.0,115170.0,115180.0,50
SPFB.RTS-12.18,1,03/12/18,20:31,115200.0,115240.0,115200.0,115200.0,346
SPFB.RTS-12.18,1,03/12/18,20:32,115210.0,115220.0,115170.0,115220.0,267
SPFB.RTS-12.18,1,03/12/18,20:33,115230.0,115240.0,115200.0,115200.0,122
SPFB.RTS-12.18,1,03/12/18,20:34,115200.0,115210.0,115180.0,115190.0,72
SPFB.RTS-12.18,1,03/12/18,20:35,115200.0,115250.0,115200.0,115250.0,141
SPFB.RTS-12.18,1,03/12/18,20:36,115250.0,115260.0,115200.0,115200.0,369
SPFB.RTS-12.18,1,03/12/18,20:37,115210.0,115230.0,115190.0,115210.0,120
SPFB.RTS-12.18,1,03/12/18,20:38,115210.0,115230.0,115180.0,115200.0,130
SPFB.RTS-12.18,1,03/12/18,20:39,115200.0,115200.0,115150.0,115180.0,382
SPFB.RTS-12.18,1,03/12/18,20:40,115180.0,115190.0,115170.0,115190.0,47
SPFB.RTS-12.18,1,03/12/18,20:41,115190.0,115190.0,115040.0,115110.0,1314
SPFB.RTS-12.18,1,03/12/18,20:42,115110.0,115120.0,115030.0,115070.0,554
SPFB.RTS-12.18,1,03/12/18,20:43,115070.0,115090.0,115060.0,115080.0,97
SPFB.RTS-12.18,1,03/12/18,20:44,115090.0,115130.0,115080.0,115120.0,97
SPFB.RTS-12.18,1,03/12/18,20:45,115110.0,115140.0,115110.0,115130.0,24
SPFB.RTS-12.18,1,03/12/18,20:46,115140.0,115150.0,115080.0,115090.0,140
SPFB.RTS-12.18,1,03/12/18,20:47,115110.0,115110.0,115050.0,115070.0,160
SPFB.RTS-12.18,1,03/12/18,20:48,115070.0,115070.0,115050.0,115060.0,53
SPFB.RTS-12.18,1,03/12/18,20:49,115060.0,115070.0,115040.0,115070.0,104
SPFB.RTS-12.18,1,03/12/18,20:50,115060.0,115060.0,115040.0,115040.0,25
SPFB.RTS-12.18,1,03/12/18,20:51,115050.0,115130.0,115040.0,115080.0,360
SPFB.RTS-12.18,1,03/12/18,20:52,115080.0,115090.0,115060.0,115060.0,50
SPFB.RTS-12.18,1,03/12/18,20:53,115060.0,115070.0,115040.0,115060.0,131
SPFB.RTS-12.18,1,03/12/18,20:54,115070.0,115080.0,115060.0,115080.0,40
SPFB.RTS-12.18,1,03/12/18,20:55,115080.0,115100.0,115080.0,115100.0,47
SPFB.RTS-12.18,1,03/12/18,20:56,115110.0,115190.0,115090.0,115130.0,409
SPFB.RTS-12.18,1,03/12/18,20:57,115130.0,115140.0,115110.0,115140.0,62
SPFB.RTS-12.18,1,03/12/18,20:58,115130.0,115150.0,115080.0,115080.0,186
SPFB.RTS-12.18,1,03/12/18,20:59,115090.0,115110.0,115080.0,115080.0,80
SPFB.RTS-12.18,1,03/12/18,21:00,115100.0,115130.0,115100.0,115130.0,80
SPFB.RTS-12.18,1,03/12/18,21:01,115120.0,115190.0,115110.0,115120.0,614
SPFB.RTS-12.18,1,03/12/18,21:02,115110.0,115160.0,115110.0,115140.0,126
SPFB.RTS-12.18,1,03/12/18,21:03,115140.0,115170.0,115140.0,115150.0,129
SPFB.RTS-12.18,1,03/12/18,21:04,115160.0,115160.0,115120.0,115140.0,146
SPFB.RTS-12.18,1,03/12/18,21:05,115150.0,115200.0,115150.0,115170.0,465
SPFB.RTS-12.18,1,03/12/18,21:06,115170.0,115240.0,115140.0,115180.0,656
SPFB.RTS-12.18,1,03/12/18,21:07,115190.0,115200.0,115130.0,115130.0,90
SPFB.RTS-12.18,1,03/12/18,21:08,115140.0,115180.0,115140.0,115180.0,85
SPFB.RTS-12.18,1,03/12/18,21:09,115190.0,115210.0,115170.0,115190.0,138
SPFB.RTS-12.18,1,03/12/18,21:10,115200.0,115210.0,115190.0,115190.0,70
SPFB.RTS-12.18,1,03/12/18,21:11,115200.0,115250.0,115190.0,115250.0,621
SPFB.RTS-12.18,1,03/12/18,21:12,115250.0,115280.0,115230.0,115240.0,510
SPFB.RTS-12.18,1,03/12/18,21:13,115230.0,115250.0,115210.0,115240.0,128
SPFB.RTS-12.18,1,03/12/18,21:14,115230.0,115240.0,115200.0,115200.0,26
SPFB.RTS-12.18,1,03/12/18,21:15,115210.0,115210.0,115180.0,115200.0,178
SPFB.RTS-12.18,1,03/12/18,21:16,115210.0,115230.0,115200.0,115200.0,53
SPFB.RTS-12.18,1,03/12/18,21:17,115210.0,115220.0,115190.0,115220.0,93
SPFB.RTS-12.18,1,03/12/18,21:18,115210.0,115210.0,115200.0,115200.0,16
SPFB.RTS-12.18,1,03/12/18,21:19,115200.0,115210.0,115180.0,115210.0,68
SPFB.RTS-12.18,1,03/12/18,21:20,115200.0,115210.0,115180.0,115190.0,86
SPFB.RTS-12.18,1,03/12/18,21:21,115190.0,115200.0,115170.0,115180.0,73
SPFB.RTS-12.18,1,03/12/18,21:22,115180.0,115180.0,115160.0,115170.0,51
SPFB.RTS-12.18,1,03/12/18,21:23,115170.0,115180.0,115160.0,115170.0,17
SPFB.RTS-12.18,1,03/12/18,21:24,115180.0,115180.0,115150.0,115170.0,78
SPFB.RTS-12.18,1,03/12/18,21:25,115170.0,115200.0,115160.0,115200.0,41
SPFB.RTS-12.18,1,03/12/18,21:26,115210.0,115220.0,115190.0,115190.0,96
SPFB.RTS-12.18,1,03/12/18,21:27,115190.0,115190.0,115180.0,115180.0,9
SPFB.RTS-12.18,1,03/12/18,21:28,115170.0,115170.0,115150.0,115160.0,71
SPFB.RTS-12.18,1,03/12/18,21:29,115160.0,115210.0,115160.0,115210.0,82
SPFB.RTS-12.18,1,03/12/18,21:30,115200.0,115200.0,115170.0,115170.0,16
SPFB.RTS-12.18,1,03/12/18,21:31,115180.0,115180.0,115150.0,115150.0,255
SPFB.RTS-12.18,1,03/12/18,21:32,115150.0,115170.0,115130.0,115150.0,46
SPFB.RTS-12.18,1,03/12/18,21:33,115170.0,115180.0,115150.0,115170.0,43
SPFB.RTS-12.18,1,03/12/18,21:34,115160.0,115170.0,115080.0,115110.0,465
SPFB.RTS-12.18,1,03/12/18,21:35,115120.0,115120.0,115040.0,115050.0,524
SPFB.RTS-12.18,1,03/12/18,21:36,115040.0,115040.0,115020.0,115040.0,143
SPFB.RTS-12.18,1,03/12/18,21:37,115040.0,115050.0,115020.0,115050.0,167
SPFB.RTS-12.18,1,03/12/18,21:38,115050.0,115070.0,115040.0,115060.0,77
SPFB.RTS-12.18,1,03/12/18,21:39,115070.0,115080.0,115060.0,115080.0,60
SPFB.RTS-12.18,1,03/12/18,21:40,115070.0,115080.0,115050.0,115070.0,106
SPFB.RTS-12.18,1,03/12/18,21:41,115060.0,115080.0,115060.0,115060.0,58
SPFB.RTS-12.18,1,03/12/18,21:42,115070.0,115070.0,115050.0,115050.0,15
SPFB.RTS-12.18,1,03/12/18,21:43,115050.0,115050.0,115020.0,115050.0,189
SPFB.RTS-12.18,1,03/12/18,21:44,115050.0,115050.0,115030.0,115050.0,17
SPFB.RTS-12.18,1,03/12/18,21:45,115050.0,115060.0,115020.0,115050.0,88
SPFB.RTS-12.18,1,03/12/18,21:46,115060.0,115070.0,115030.0,115050.0,71
SPFB.RTS-12.18,1,03/12/18,21:47,115060.0,115060.0,114990.0,115010.0,431
SPFB.RTS-12.18,1,03/12/18,21:48,115020.0,115020.0,114950.0,115010.0,369
